2026-05-20 10:33:13,199 | INFO | telegram.ext.Application | Application started
2026-05-20 16:34:16,938 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 16:34:17,491 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 16:34:21,987 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 16:34:22,633 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 16:36:47,203 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 16:38:17,935 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 16:40:25,227 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 16:40:45,104 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 16:41:35,046 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 16:41:35,596 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 16:41:40,735 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 16:43:06,312 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 16:47:08,205 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 16:47:43,329 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 16:48:53,150 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 16:48:53,699 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 16:48:58,840 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 16:49:25,414 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 16:49:36,037 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 16:53:31,316 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 16:55:01,432 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 16:55:44,518 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 16:56:11,254 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 16:56:11,801 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 16:56:16,943 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 16:59:54,416 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:00:54,140 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:02:03,625 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:02:19,535 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:03:29,357 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:03:29,905 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:03:35,049 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:06:17,522 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:08:22,732 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:09:37,639 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:10:47,458 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:10:48,011 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:10:53,152 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:12:12,243 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:12:40,624 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:14:41,837 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:16:55,744 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:18:05,561 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:18:06,111 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:18:11,265 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:19:03,737 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:21:00,945 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:23:30,348 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:24:13,844 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:25:23,666 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:25:24,211 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:25:26,839 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:25:29,367 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:27:20,049 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:31:31,954 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:31:49,943 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:32:41,767 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:32:42,315 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:32:47,470 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:33:39,153 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:34:48,450 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:38:13,046 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:38:50,058 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:39:58,258 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:39:59,878 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:40:00,422 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:40:05,579 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:44:36,150 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:46:06,554 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:46:08,161 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:46:17,366 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:47:17,982 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:47:18,522 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:47:23,686 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:50:59,253 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:52:31,167 | ERROR | telegram.ext.Updater | Error while getting Updates: httpx.ReadError: 
2026-05-20 17:52:31,168 | ERROR | telegram.ext.Updater | Exception happened while polling for updates.
Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 66, in map_httpcore_exceptions
    yield
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 366, in handle_async_request
    resp = await self._pool.handle_async_request(req)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 136, in handle_async_request
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 217, in _receive_event
    data = await self._network_stream.read(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_backends/anyio.py", line 32, in read
    with map_exceptions(exc_map):
  File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ReadError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_httpxrequest.py", line 268, in do_request
    res = await self._client.request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1530, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1617, in send
    response = await self._send_handling_auth(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1645, in _send_handling_auth
    response = await self._send_handling_redirects(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1682, in _send_handling_redirects
    response = await self._send_single_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1719, in _send_single_request
    response = await transport.handle_async_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 365, in handle_async_request
    with map_httpcore_exceptions():
  File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 83, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 688, in _network_loop_retry
    if not await action_cb():
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 384, in polling_action_cb
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 373, in polling_action_cb
    updates = await self.bot.get_updates(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_extbot.py", line 558, in get_updates
    updates = await super().get_updates(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 525, in decorator
    result = await func(self, *args, **kwargs)  # skipcq: PYL-E1102
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 3584, in get_updates
    await self._post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 613, in _post
    return await self._do_post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_extbot.py", line 340, in _do_post
    return await super()._do_post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 641, in _do_post
    return await request.post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 200, in post
    result = await self._request_wrapper(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 340, in _request_wrapper
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 330, in _request_wrapper
    code, payload = await self.do_request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_httpxrequest.py", line 292, in do_request
    raise NetworkError(f"httpx.{err.__class__.__name__}: {err}") from err
telegram.error.NetworkError: httpx.ReadError: 
2026-05-20 17:52:31,976 | ERROR | telegram.ext.Updater | Error while getting Updates: httpx.ReadError: 
2026-05-20 17:52:31,976 | ERROR | telegram.ext.Updater | Exception happened while polling for updates.
Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 66, in map_httpcore_exceptions
    yield
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 366, in handle_async_request
    resp = await self._pool.handle_async_request(req)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 136, in handle_async_request
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_async/http11.py", line 217, in _receive_event
    data = await self._network_stream.read(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_backends/anyio.py", line 32, in read
    with map_exceptions(exc_map):
  File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpcore/_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ReadError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_httpxrequest.py", line 268, in do_request
    res = await self._client.request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1530, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1617, in send
    response = await self._send_handling_auth(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1645, in _send_handling_auth
    response = await self._send_handling_redirects(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1682, in _send_handling_redirects
    response = await self._send_single_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_client.py", line 1719, in _send_single_request
    response = await transport.handle_async_request(request)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 365, in handle_async_request
    with map_httpcore_exceptions():
  File "/usr/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/httpx/_transports/default.py", line 83, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 688, in _network_loop_retry
    if not await action_cb():
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 384, in polling_action_cb
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_updater.py", line 373, in polling_action_cb
    updates = await self.bot.get_updates(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_extbot.py", line 558, in get_updates
    updates = await super().get_updates(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 525, in decorator
    result = await func(self, *args, **kwargs)  # skipcq: PYL-E1102
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 3584, in get_updates
    await self._post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 613, in _post
    return await self._do_post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/ext/_extbot.py", line 340, in _do_post
    return await super()._do_post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/_bot.py", line 641, in _do_post
    return await request.post(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 200, in post
    result = await self._request_wrapper(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 340, in _request_wrapper
    raise exc
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_baserequest.py", line 330, in _request_wrapper
    code, payload = await self.do_request(
  File "/root/voiceplay/.venv/lib/python3.10/site-packages/telegram/request/_httpxrequest.py", line 292, in do_request
    raise NetworkError(f"httpx.{err.__class__.__name__}: {err}") from err
telegram.error.NetworkError: httpx.ReadError: 
2026-05-20 17:52:36,469 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 17:53:26,263 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 17:54:36,088 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 17:54:36,636 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 17:54:41,790 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 17:57:22,358 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 17:57:24,656 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 17:58:55,571 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:00:44,368 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:01:54,194 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:01:54,737 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:01:59,892 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:03:45,463 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:05:14,676 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:08:02,474 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:08:42,758 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 18:09:12,297 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:09:12,840 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:09:17,998 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:10:08,564 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:11:33,778 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:15:20,577 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:16:30,402 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:16:30,941 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:16:31,670 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:16:36,099 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:17:52,881 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:20:00,863 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 18:22:38,686 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:22:54,778 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:23:48,505 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:23:49,047 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:23:54,201 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:24:11,987 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:29:17,882 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:29:56,787 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:30:31,089 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:31:06,609 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:31:07,149 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:31:12,306 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:31:18,965 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 18:35:40,993 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:36:50,192 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:37:14,891 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:38:24,713 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:38:25,252 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:38:28,534 | INFO | VCPlatform | [6444599625] Reminder sent (3 days left)
2026-05-20 18:38:30,408 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:42:04,092 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:42:37,075 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 18:43:09,294 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:44:32,998 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:45:42,816 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:45:43,354 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:45:48,509 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:48:27,195 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:49:28,397 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:51:51,101 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 18:53:00,922 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 18:53:01,461 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 18:53:06,611 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 18:53:55,173 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 18:54:50,300 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 18:55:47,501 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 18:59:09,209 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:00:19,033 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:00:19,566 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:00:24,717 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:01:13,403 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:02:06,604 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:05:13,276 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 19:06:27,313 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:07:36,506 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:07:37,132 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:07:37,669 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:07:42,817 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:08:25,707 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:13:45,414 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:13:59,608 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:14:44,810 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:14:55,235 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:14:55,771 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:15:00,924 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:16:31,381 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 19:20:22,711 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:21:03,519 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:21:03,915 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:22:13,339 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:22:13,885 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:22:19,046 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:26:45,813 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:27:23,029 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:27:49,484 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 19:28:21,630 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:29:31,442 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:29:31,987 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:29:37,148 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:33:08,921 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:33:42,128 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:35:39,732 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
2026-05-20 19:36:49,546 | INFO | VCPlatform | [6444599625] Stream restarted via set_stream_sources
2026-05-20 19:36:50,089 | INFO | VCPlatform | [6444599625_2] Stream restarted via set_stream_sources
2026-05-20 19:36:55,252 | INFO | VCPlatform | [6444599625_3] Stream restarted via set_stream_sources
2026-05-20 19:39:07,586 | INFO | VCPlatform | [6451644278] Stream restarted via set_stream_sources
2026-05-20 19:39:32,020 | INFO | VCPlatform | [8015937475] Stream restarted via set_stream_sources
2026-05-20 19:40:01,245 | INFO | VCPlatform | [7535601861_2] Stream restarted via set_stream_sources
2026-05-20 19:42:57,836 | INFO | VCPlatform | [6444599625_4] Stream restarted via set_stream_sources
